,time,DRAM,CPU,Iteration
10426,15070.52041,2250672,40808783,1
10427,15070.704236,5819532,72496202,9
10428,15070.75315,7192824,77853733,7
11547,15071.324657,4124111,60526530,18
11548,15073.038771,6883409,98554823,14
11549,15073.266703,5060832,61052111,2
11550,15073.85808,4158020,56847466,4
11551,15074.250948,5734761,70631239,0
10429,15074.920092,2513461,35230848,17
11552,15075.321511,6599426,86636013,6
10430,15075.748323,5717807,66613092,11
11553,15075.858384,3857083,50184462,16
10431,15076.020746,1157124,35129123,3
11554,15077.028508,6336636,85008410,8
11555,15077.591838,5777147,74445936,12
10432,15079.189204,2233717,39248996,15
10433,15079.764503,5285475,79260932,5
11556,15079.879988,3645155,58525933,10
10434,15079.939325,6298489,67172580,13
10435,15080.526538,1411437,35146078,1
10436,15080.740433,6607903,89128282,7
10437,15080.766873,7065667,88026259,9
11557,15081.321174,4976061,71546766,18
11558,15083.041248,6116231,100996230,14
11559,15083.290782,1585219,40740967,2
11560,15083.824236,4865858,59967041,4
11561,15084.228898,6527371,96605089,0
10438,15084.913257,3009372,40944418,17
11562,15085.344804,6048414,80125597,6
10439,15085.744231,5828010,67816840,11
11563,15085.886032,4217360,52202013,16
10440,15086.016096,4153782,43182373,3
11564,15087.084509,6073846,77124701,8
11565,15087.552484,6006029,83211263,12
10441,15089.209694,1343621,35044352,15
10442,15089.77442,6222195,87246365,5
10443,15089.938899,6387498,68478055,13
11566,15090.031414,4492866,59407552,10
10444,15090.531861,2475315,38774278,1
10445,15090.742232,5917020,83567302,7
10446,15091.060218,6819831,95808241,9
11567,15091.329773,4590352,70359972,18
11568,15093.193652,7141961,104149712,14
11569,15093.267583,2894931,43385823,2
11570,15093.861484,3653632,54287381,4
11571,15094.227471,6841024,105014377,0
10447,15094.929584,2577040,35485161,17
11572,15095.341389,6107755,85483127,6
10448,15095.744897,5192227,63357883,11
11573,15095.862176,4052056,53982204,16
10449,15096.017294,1720852,33637153,3
11574,15097.077699,5823771,73343913,8
11575,15097.59867,5658468,68325467,12
10450,15099.205062,3085666,41809082,15
10451,15099.771387,5387200,82651774,5
11576,15099.843807,5607605,70173476,10
10452,15099.937504,6404453,68376329,13
10453,15100.528544,2360874,37417942,1
10454,15100.661514,6739299,103725857,9
10455,15100.756591,6260342,88551839,7
11577,15101.327324,4306370,68901910,18
11578,15103.03917,6544325,94231500,14
11579,15103.322412,2021790,42131212,2
11580,15103.873769,3674825,58017307,4
11581,15104.230263,6184048,105438233,0
10456,15104.916334,1826817,35637750,17
11582,15105.359475,5764431,77667237,6
10457,15105.742967,5815294,70258247,11
11583,15105.912945,4526774,44657390,16
10458,15106.015357,1903110,34739176,3
11584,15107.057506,5844964,76260037,8
11585,15107.543126,6010267,78599718,12
10459,15109.184773,2793206,38859050,15
10460,15109.745587,7230971,91857910,5
11586,15109.830885,5077786,74717203,10
10461,15109.937868,6192525,62883165,13
10462,15110.540954,2322727,38248698,1
10463,15110.684734,6459554,100657146,9
10464,15110.72408,7887946,88484022,7
11587,15111.305157,5115933,75208876,18
11588,15113.039164,6726583,89484321,14
11589,15113.267921,2148946,44199626,2
11590,15113.823014,3742642,55236816,4
11591,15114.190415,6785923,106726752,0
10465,15114.932015,2941555,37757026,17
11592,15115.369052,5849202,81804063,6
10466,15115.741288,6222195,70512559,11
11593,15115.864938,5082024,55491129,16
10467,15116.017926,1877679,35942926,3
11594,15117.06946,5065070,70258246,8
11595,15117.570031,5815294,77124701,12
10468,15119.168099,2441407,38028293,15
10469,15119.791261,5993313,85720486,5
11596,15119.848327,5382962,68461101,10
10470,15119.937822,5933974,72767470,13
10471,15120.529966,1716613,35383436,1
10472,15120.68598,6578233,99131266,9
10473,15120.747118,5603366,83058675,7
11597,15121.32061,5052354,74140760,18
11598,15123.057427,6073846,74971516,14
11599,15123.299588,1869201,40656196,2
11600,15123.877811,3903707,52964953,4
11601,15124.233157,6735060,94807943,0
10474,15124.912244,2666049,36773681,17
11602,15125.368322,6213718,77972412,6
10475,15125.73995,6323921,69698758,11
11603,15125.859861,3691780,49251981,16
10476,15126.018657,3683302,40283203,3
11604,15127.071426,5527073,78125000,8
11605,15127.612248,5933974,70580377,12
10477,15129.167125,2572801,38943821,15
11606,15129.833369,5747477,74768066,10
10478,15129.867167,5891588,87517633,5
10479,15129.937337,6484985,76904297,13
10480,15130.556745,3132291,41859945,1
10481,15130.698,6493463,96605089,9
10482,15130.750236,5565220,87415907,7
11607,15131.3205,5132887,69936117,18
11608,15133.058094,5692376,74225532,14
11609,15133.268643,5806817,56016710,2
11610,15133.861583,3963047,59034559,4
11611,15134.226295,7578531,111033122,0
10483,15134.932377,1207988,36604140,17
11612,15135.362611,5866157,63747830,6
10484,15135.739164,5938212,61136881,11
11613,15135.860328,5755954,62476264,16
10485,15136.017418,1453824,34654405,3
11614,15137.027286,4285176,75344510,8
11615,15137.614696,5870395,77616374,12
10486,15139.186492,1441108,34705268,15
10487,15139.758826,7010566,104946560,5
11616,15139.830802,5989075,74869792,10
10488,15139.937817,6434123,64425998,13
10489,15140.521801,3632439,43674045,1
10490,15140.706521,6395975,101301405,9
10491,15140.72573,5777147,79956055,7
11617,15141.320418,4696317,69715712,18
11618,15143.036135,5917019,78820123,14
11619,15143.260857,3047520,39588080,2
11620,15143.860419,3458659,44318305,4
11621,15144.242836,2687243,52659776,0
10492,15144.911387,2263387,35468207,17
11622,15145.359815,4564921,66392687,6
10493,15145.735129,7019043,76683893,11
11623,15145.909281,4132589,57186550,16
10494,15146.014592,1148648,35502116,3
11624,15147.07105,4912483,71292453,8
11625,15147.592894,5539788,70817735,12
10495,15149.167957,1992119,37367079,15
10496,15149.763423,6506178,104793972,5
11626,15149.849341,5874633,78837077,10
10497,15149.938039,7298787,80447727,13
10498,15150.459946,5450779,48912896,1
10499,15150.749221,6400214,88161893,7
10500,15150.906239,6561280,103810628,9
11627,15151.321178,4759894,70766872,18
11628,15153.03628,6493463,87873671,14
11629,15153.262994,5933973,58881972,2
11630,15153.860924,3543429,54134793,4
10501,15154.920114,2318488,36146376,17
11631,15155.342199,6167094,84804959,6
10502,15155.751427,5416870,72801378,11
11632,15155.870245,2801683,41436090,16
10503,15155.998601,1059638,34417046,3
11633,15156.409641,7086860,95248752,0
11634,15157.077405,5353291,74225532,8
11635,15157.591891,6158617,81871880,12
10504,15159.168524,2072653,35095215,15
10505,15159.761343,6883409,107354058,5
11636,15159.828198,6061130,78040228,10
10506,15159.936449,6552803,74072944,13
10507,15160.52769,2992418,37485758,1
10508,15160.724826,6616381,84804958,7
10509,15160.840615,5900065,101945665,9
11637,15161.319518,4547967,69936117,18
11638,15163.033776,5544026,94841851,14
11639,15163.272537,5340576,56203206,2
11640,15163.830533,3522238,49251980,4
11641,15164.226715,5713568,67206489,0
10510,15164.916422,2496508,38723416,17
11642,15165.34171,6544325,90196397,6
10511,15165.78533,1411438,42419433,11
11643,15165.880801,6107754,67104763,16
10512,15166.015223,1301235,35892063,3
11644,15167.069249,4539490,70699056,8
11645,15167.594299,6408692,84686280,12
10513,15169.168228,1496209,35434299,15
10514,15169.762368,6192526,107082791,5
11646,15169.79484,5276998,73038737,10
10515,15169.948802,2496507,40622287,13
10516,15170.53162,1941257,38553874,1
10517,15170.698404,6048414,87042915,9
10518,15170.744061,5637274,83126492,7
11647,15171.305597,4251268,63323975,18
11648,15173.012815,5005731,73954264,14
11649,15173.260067,4145305,51422119,2
11650,15173.879195,3886752,54202610,4
11651,15174.241855,6540087,78497993,0
10519,15174.932884,2076890,34417046,17
11652,15175.405227,6056892,83702935,6
10520,15175.774433,1432630,36892361,11
11653,15175.858197,3712972,46335856,16
10521,15176.017017,1788669,35400391,3
11654,15177.058836,4798042,78226725,8
11655,15177.593012,5908542,74242486,12
10522,15179.167939,2064175,34790039,15
10523,15179.764131,6548563,106625027,5
11656,15179.859341,5531311,73496501,10
10524,15179.949306,1449585,41486952,13
10525,15180.527892,2966987,39893256,1
10526,15180.696455,5484687,93892415,9
10527,15180.736907,7052952,90518528,7
11657,15181.314641,5187988,71004231,18
11658,15183.067464,5705092,90026855,14
11659,15183.243984,5573696,66663954,2
11660,15183.838123,4361471,58627658,4
11661,15184.226683,5128648,70359971,0
10528,15184.917215,3267924,36349827,17
11662,15185.347227,6090800,88229709,6
10529,15185.772369,2284580,41656494,11
11663,15185.857375,4997254,58152941,16
10530,15186.01569,2950033,37367079,3
11664,15187.072264,5162557,76107449,8
11665,15187.592956,5857679,76582166,12
10531,15189.167958,1093546,35569932,15
10532,15189.735719,7180108,104929606,5
11666,15189.831095,4997254,73784722,10
10533,15189.950977,1742045,38350423,13
10534,15190.550655,2136230,40079753,1
10535,15190.691972,6484986,95333523,9
10536,15190.723753,6294250,85160997,7
11667,15191.317763,6773207,80651178,18
11668,15193.037014,5989074,82075331,14
11669,15193.260132,3386604,46149360,2
11670,15193.880992,3204346,49472385,4
11671,15194.244702,5518596,72937012,0
10537,15194.93346,4484389,49184163,17
11672,15195.371012,6518893,83346897,6
10538,15195.784091,1606412,37536622,11
11673,15195.868983,5196465,57847765,16
10539,15196.016977,2903408,41283501,3
11674,15197.076254,5641513,73089600,8
11675,15197.57252,5815294,71631538,12
10540,15199.16807,2267626,36468506,15
10541,15199.755958,6828308,104844836,5
11676,15199.841744,4882812,71682400,10
10542,15199.974944,1199510,37875705,13
10543,15200.479952,3475613,39384630,1
10544,15200.683036,6196763,100453695,9
10545,15200.69042,5802579,77039931,7
11677,15201.311243,6760492,82600911,18
11678,15203.035223,5806817,75497098,14
11679,15203.278592,5510118,56220161,2
11680,15203.859091,4984537,61594645,4
11681,15204.227965,5747477,78718398,0
10546,15204.913208,2394782,34145779,17
11682,15205.341666,6794400,90772841,6
10547,15205.768275,2331204,41605631,11
11683,15205.857195,3484090,46284993,16
10548,15206.017438,2670289,40011936,3
11684,15207.071726,5577935,78260634,8
11685,15207.610295,6192526,81007216,12
10549,15209.16729,3946092,41571723,15
10550,15209.767799,7565817,104980468,5
11686,15209.842284,4764133,67765978,10
10551,15209.957375,2339681,39757623,13
10552,15210.535291,1886156,39554172,1
10553,15210.678506,6001790,89246961,7
10554,15210.832824,6620619,95570882,9
11687,15211.277373,6145901,81159804,18
11688,15213.101889,5976359,95740424,14
11689,15213.261353,5823771,59000651,2
11690,15213.83472,2674527,43911404,4
11691,15214.24115,5984836,86839464,0
10555,15214.932122,2755059,40842692,17
11692,15215.343426,5463494,72682698,6
10556,15215.760759,2064175,37333171,11
11693,15215.870586,5132887,56525336,16
10557,15216.016351,2801683,37417942,3
11694,15217.097925,5209181,69478352,8
11695,15217.593454,6510416,83228217,12
10558,15219.167168,3217062,40622288,15
10559,15219.714951,7332695,108778212,5
11696,15219.84294,4272461,67715115,10
10560,15219.983455,2093845,41029188,13
10561,15220.531317,2492269,33399794,1
10562,15220.698197,5293953,81091987,9
10563,15220.741883,5671183,82838271,7
11697,15221.320613,6362067,84703233,18
11698,15223.046978,6001791,91824002,14
11699,15223.308925,2704197,47743055,2
11700,15223.864272,4297892,55881077,4
11701,15224.225543,4874336,73123508,0
10564,15224.925338,2394782,35298666,17
11702,15225.312492,5819533,69919163,6
10565,15225.780659,1114739,40079752,11
11703,15225.863451,4412333,46895345,16
10566,15226.014892,4323323,42843289,3
11704,15227.05571,6328159,76565213,8
11705,15227.616293,5989075,72903103,12
10567,15229.168276,3068712,38977729,15
10568,15229.708244,5370246,76327854,5
11706,15229.836215,5421109,72987874,10
10569,15229.960598,3445944,41605632,13
10570,15230.526587,1699660,36417643,1
10571,15230.683995,7370842,106879340,9
10572,15230.744941,6353591,88568793,7
11707,15231.304622,5366007,76616076,18
11708,15233.090165,6925794,99741618,14
11709,15233.262622,4518297,55016412,2
11710,15233.832619,5633036,62442356,4
11711,15234.248247,5688137,71953667,0
10573,15234.94904,1958212,35790337,17
11712,15235.361361,5408393,62425401,6
10574,15235.800701,2144708,38469103,11
11713,15235.857343,4603068,51218669,16
10575,15236.016155,1915826,37384033,3
11714,15237.070658,5815294,74242486,8
11715,15237.612484,6120470,77616374,12
10576,15239.185508,1894633,38316514,15
10577,15239.723361,5459256,80430772,5
11716,15239.820933,5586412,71580675,10
10578,15239.982255,1068115,32145182,13
10579,15240.522093,2326965,35875109,1
10580,15240.702304,5743239,86602105,9
10581,15240.726119,6815592,103234185,7
11717,15241.319276,5641514,80803765,18
11718,15243.057307,5997552,91315375,14
11719,15243.291717,3331502,42724609,2
11720,15243.876607,2971226,45081244,4
11721,15244.228952,5442302,73581272,0
10582,15244.913958,2064175,35027398,17
11722,15245.340367,4683601,63459609,6
10583,15245.791758,1326666,35146077,11
11723,15245.909661,4929437,57169596,16
10584,15246.016057,1347860,35976834,3
11724,15247.070751,5993313,71733263,8
11725,15247.591405,6095038,70851644,12
10585,15249.206569,1564025,36926270,15
10586,15249.728479,4289415,66935222,5
11726,15249.843137,5048116,72953966,10
10587,15249.978776,1949734,35027398,13
10588,15250.515448,2250671,35298665,1
10589,15250.683823,6713867,100741917,9
10590,15250.724554,6955465,108473036,7
11727,15251.319554,5395677,81159803,18
11728,15253.014234,6243388,86330838,14
11729,15253.263351,5353292,54812962,2
11730,15253.83629,3946092,57406955,4
11731,15254.226511,5633036,74649387,0
10591,15254.920323,1928541,35434299,17
11732,15255.36743,1241895,45589870,6
10592,15255.785245,1004537,37485759,11
11733,15255.859141,3971524,50506592,16
10593,15256.01591,1487732,34671359,3
11734,15257.025148,5811056,77429877,8
11735,15257.610929,6243388,79616970,12
10594,15259.204446,1996359,35366482,15
10595,15259.81791,4560683,76175266,5
11736,15259.844019,5243090,77141656,10
10596,15259.978588,3183153,41758220,13
10597,15260.53176,2708435,36994086,1
10598,15260.673342,7129246,102623833,9
10599,15260.723631,6798638,109015571,7
11737,15261.351098,5251567,74242486,18
11738,15263.036292,6459554,92790391,14
11739,15263.295626,4814995,56881374,2
11740,15263.827549,3568861,50201416,4
11741,15264.228972,5115933,65375434,0
10600,15264.917321,2890693,35925971,17
11742,15265.349862,4293654,64968533,6
10601,15265.774861,1428393,36027696,11
11743,15265.911564,4484388,52117242,16
10602,15266.016786,1771715,35434299,3
11744,15267.072807,3886752,69105360,8
11745,15267.608622,6790161,85974800,12
10603,15269.174801,5039639,61645508,15
10604,15269.71005,3297594,61730278,5
11746,15269.846061,4912482,70716010,10
10605,15269.977017,2009074,36163330,13
10606,15270.546164,2360874,35451254,1
10607,15270.657507,5781385,94401042,9
10608,15270.725176,6773207,110694038,7
11747,15271.326179,5815294,81566705,18
11748,15273.060233,6268819,86381701,14
11749,15273.268547,4115635,45301650,2
11750,15273.85998,3602770,59170194,4
11751,15274.247238,5616082,78565809,0
10609,15274.909698,3306071,42860243,17
11752,15275.36681,2547370,45708551,6
10610,15275.787152,974867,31823053,11
11753,15275.860814,4870097,64239502,16
10611,15276.015713,1593695,35485162,3
11754,15277.075789,5281237,75174968,8
11755,15277.613755,5900065,73343912,12
10612,15279.175461,5514357,67477756,15
10613,15279.781336,3967285,71868897,5
10614,15279.976846,1627604,36756727,13
10615,15280.531066,4781087,43063693,1
10616,15280.68913,6493463,99216037,9
10617,15280.724914,7192824,97639295,7
11756,15281.110536,7485284,100284153,10
11757,15281.315959,5141364,73784722,18
11758,15283.077052,4904006,72224935,14
11759,15283.324598,5213419,62340630,2
11760,15283.838454,4458957,55830213,4
11761,15284.227677,5471971,63340929,0
10618,15284.913116,2131992,39198134,17
11762,15285.362373,3526476,56203206,6
10619,15285.774777,839233,41046142,11
11763,15285.892164,7035997,69766574,16
10620,15286.01602,1453824,34179687,3
11764,15287.070838,5904304,74022081,8
11765,15287.59232,5908543,76429579,12
10621,15289.173128,5535549,68071153,15
10622,15289.772615,4620022,75547960,5
11766,15289.828922,5933973,75632731,10
10623,15289.965049,1364814,33772787,13
10624,15290.526868,2534655,34874810,1
10625,15290.682496,6048414,99029541,9
10626,15290.737252,6968180,107235379,7
11767,15291.326189,5772909,79328749,18
11768,15293.051768,5870395,69495307,14
11769,15293.26359,3026327,42945014,2
11770,15293.871834,4005432,56169298,4
11771,15294.2285,5789863,79650879,0
10627,15294.932675,1911587,35536024,17
11772,15295.383804,2746582,44487847,6
10628,15295.764441,623067,36095513,11
11773,15295.857356,7129246,71580675,16
10629,15296.016726,3238254,40351020,3
11774,15297.029193,9625752,116611057,8
11775,15297.614904,6086561,71207683,12
10630,15299.175358,6217957,69664850,15
10631,15299.771487,4039341,64968533,5
11776,15299.777055,6578234,89280870,10
