time,DRAM_Consumption,category,pid,mainThreadIndex,itération
3559.886747,6603665,power,81735,0,10
3561.303646,5624559,power,89599,0,18
3563.257764,6434123,power,73894,0,2
3563.825211,6514655,power,75817,0,4
3564.487001,5599127,power,71855,0,0
3565.860587,6705390,power,87606,0,16
3567.596032,6650289,power,83662,0,12
3569.824777,5929735,power,81735,0,10
3570.466153,13194613,power,85659,0,14
3571.329086,5768670,power,89599,0,18
3573.256226,6014506,power,73894,0,2
3573.823827,5866156,power,75817,0,4
3573.973769,2153185,power,85659,0,14
3574.48987,6175571,power,71855,0,0
3575.858323,5980598,power,87606,0,16
3577.593788,6239149,power,83662,0,12
3579.822797,6718106,power,81735,0,10
3581.306893,5611843,power,89599,0,18
3583.037212,5599128,power,85659,0,14
3583.258226,6319681,power,73894,0,2
3583.822598,6404453,power,75817,0,4
3584.488261,5993314,power,71855,0,0
3585.85638,5739000,power,87606,0,16
3587.593391,5942451,power,83662,0,12
3589.822646,7019043,power,81735,0,10
3591.30821,5709330,power,89599,0,18
3593.042882,5938212,power,85659,0,14
3593.256597,6044176,power,73894,0,2
3593.824866,5993314,power,75817,0,4
3594.490002,6006029,power,71855,0,0
3595.856037,5772908,power,87606,0,16
3597.594892,5844964,power,83662,0,12
3599.825455,6489223,power,81735,0,10
3601.3067,5692376,power,89599,0,18
3603.036346,5531311,power,85659,0,14
3603.258854,6069607,power,73894,0,2
3603.822871,5760192,power,75817,0,4
3604.490168,6862216,power,71855,0,0
3605.856039,5781386,power,87606,0,16
3607.59578,4870096,power,83662,0,12
3608.080865,15356275,power,77791,0,6
3609.823226,6103516,power,81735,0,10
3611.30574,5743239,power,89599,0,18
3613.037642,5764432,power,85659,0,14
3613.256901,6103516,power,73894,0,2
3613.8251,6323921,power,75817,0,4
3614.493126,6819831,power,71855,0,0
3615.855699,5544027,power,87606,0,16
3616.807453,5251567,power,77791,0,6
3617.595531,5654230,power,83662,0,12
3617.807049,25723775,power,79733,0,8
3619.822692,5616082,power,81735,0,10
3621.308717,5743239,power,89599,0,18
3623.040192,5264282,power,85659,0,14
3623.260094,5683899,power,73894,0,2
3623.824156,5739000,power,75817,0,4
3624.491704,6421407,power,71855,0,0
3625.85774,5429585,power,87606,0,16
3626.717018,6849501,power,77791,0,6
3627.057369,5353292,power,79733,0,8
3627.59584,6154378,power,83662,0,12
3629.821835,5569458,power,81735,0,10
3631.308141,5090501,power,89599,0,18
3633.258791,5942451,power,73894,0,2
3633.724204,6290012,power,85659,0,14
3633.825306,6141662,power,75817,0,4
3634.493073,7269118,power,71855,0,0
3635.863496,5552504,power,87606,0,16
3636.71703,7069905,power,77791,0,6
3637.058125,5976359,power,79733,0,8
3637.595842,5374484,power,83662,0,12
3639.860427,5573697,power,81735,0,10
3641.308787,5751716,power,89599,0,18
3643.038607,5073547,power,85659,0,14
3643.26032,6463792,power,73894,0,2
3643.825425,6239150,power,75817,0,4
3644.491128,5802578,power,71855,0,0
3645.85781,5917020,power,87606,0,16
3646.717036,6315444,power,77791,0,6
3647.059551,6468031,power,79733,0,8
3647.596059,5357531,power,83662,0,12
3649.822715,5501641,power,81735,0,10
3651.308272,5828010,power,89599,0,18
3653.037687,5933974,power,85659,0,14
3653.25668,5293952,power,73894,0,2
3653.822638,5476210,power,75817,0,4
3654.490714,6201003,power,71855,0,0
3655.856577,5361769,power,87606,0,16
3656.717226,6955464,power,77791,0,6
3657.058134,6743537,power,79733,0,8
3657.594195,5599128,power,83662,0,12
3659.82418,5967882,power,81735,0,10
3661.322557,5984836,power,89599,0,18
3663.039244,5832248,power,85659,0,14
3663.25846,5298191,power,73894,0,2
3663.822646,5658467,power,75817,0,4
3664.490459,6022983,power,71855,0,0
3665.859541,5459255,power,87606,0,16
3666.716145,6205241,power,77791,0,6
3667.057658,5849202,power,79733,0,8
3667.595413,4798041,power,83662,0,12
3669.914596,5874634,power,81735,0,10
3672.731941,6811354,power,89599,0,18
3673.037928,5548265,power,85659,0,14
3673.259846,6853739,power,73894,0,2
3673.824966,5751716,power,75817,0,4
3674.490489,6586710,power,71855,0,0
3675.858651,5798340,power,87606,0,16
3676.717212,5857680,power,77791,0,6
3677.058616,5565220,power,79733,0,8
3677.59353,5276998,power,83662,0,12
3680.316099,5866156,power,81735,0,10
3681.996283,6896125,power,89599,0,18
3683.039026,5467733,power,85659,0,14
3683.258193,6730822,power,73894,0,2
3683.823961,5577935,power,75817,0,4
3684.489802,7425944,power,71855,0,0
3685.882445,5959405,power,87606,0,16
3686.716454,6544325,power,77791,0,6
3687.056255,5289713,power,79733,0,8
3687.592417,5107456,power,83662,0,12
3689.824517,5836487,power,81735,0,10
3691.310476,6514655,power,89599,0,18
3693.039224,6586710,power,85659,0,14
3693.415195,5560981,power,73894,0,2
3693.824558,5438063,power,75817,0,4
3694.502245,6404453,power,71855,0,0
3695.858343,6069607,power,87606,0,16
3696.716185,6637573,power,77791,0,6
3697.057406,6116232,power,79733,0,8
3697.592339,5026923,power,83662,0,12
3699.823451,5683899,power,81735,0,10
3701.309016,6442600,power,89599,0,18
3703.039029,6497702,power,85659,0,14
3703.258904,6535848,power,73894,0,2
3703.823644,5789863,power,75817,0,4
3704.490486,6879171,power,71855,0,0
3705.860886,5637275,power,87606,0,16
3706.716021,6256104,power,77791,0,6
3707.055842,5209181,power,79733,0,8
3707.592768,5149841,power,83662,0,12
3709.824133,6226434,power,81735,0,10
3711.959873,7676019,power,89599,0,18
3713.037816,6302727,power,85659,0,14
3713.258382,6569756,power,73894,0,2
3713.824112,5874634,power,75817,0,4
3714.490665,6586710,power,71855,0,0
3715.858226,5620321,power,87606,0,16
3716.71773,5984836,power,77791,0,6
3717.058261,5870395,power,79733,0,8
3717.595828,6290012,power,83662,0,12
3719.969834,6747775,power,81735,0,10
3721.310404,6412929,power,89599,0,18
3723.038179,6629096,power,85659,0,14
3723.258548,5739000,power,73894,0,2
3723.825644,6116231,power,75817,0,4
3724.489232,6535848,power,71855,0,0
3725.860051,5086263,power,87606,0,16
3726.71318,5679660,power,77791,0,6
3727.05563,5544027,power,79733,0,8
3727.596663,6807116,power,83662,0,12
3729.837726,7120769,power,81735,0,10
3731.310678,6785923,power,89599,0,18
3733.037455,5548265,power,85659,0,14
3733.257116,7082621,power,73894,0,2
3734.105894,6332397,power,75817,0,4
3734.496621,6239150,power,71855,0,0
3735.857652,5544026,power,87606,0,16
3736.714728,5777147,power,77791,0,6
3737.057528,5794101,power,79733,0,8
3737.595893,6353590,power,83662,0,12
3739.824041,5370246,power,81735,0,10
3741.309608,6438361,power,89599,0,18
3743.036574,5628798,power,85659,0,14
3743.260308,6099277,power,73894,0,2
3743.826454,7781983,power,75817,0,4
3744.488936,5840725,power,71855,0,0
3745.85976,5649991,power,87606,0,16
3746.714405,6103516,power,77791,0,6
3747.056885,6739298,power,79733,0,8
3747.596228,6290012,power,83662,0,12
3749.824335,5823771,power,81735,0,10
3751.307508,6353591,power,89599,0,18
3753.036097,5777147,power,85659,0,14
3753.259417,6256104,power,73894,0,2
3753.798963,7430182,power,75817,0,4
3754.488986,6718106,power,71855,0,0
3755.857207,5683899,power,87606,0,16
3756.716094,4993015,power,77791,0,6
3757.059969,6209480,power,79733,0,8
3757.595407,6476508,power,83662,0,12
3759.821501,5955166,power,81735,0,10
3761.408482,6408691,power,89599,0,18
3763.036775,5764432,power,85659,0,14
3763.382921,6001790,power,73894,0,2
3763.825053,6802877,power,75817,0,4
3764.489772,5887349,power,71855,0,0
3765.857177,5908542,power,87606,0,16
3766.714505,5772908,power,77791,0,6
3767.056772,5840725,power,79733,0,8
3767.596015,5980598,power,83662,0,12
3769.822479,6082323,power,81735,0,10
3771.395841,7315742,power,89599,0,18
3773.03645,5048116,power,85659,0,14
3773.258157,5806817,power,73894,0,2
3773.825435,6226434,power,75817,0,4
3774.49183,6340875,power,71855,0,0
3776.716524,5908542,power,77791,0,6
3777.058071,5692376,power,79733,0,8
3777.596817,5628797,power,83662,0,12
3779.825289,5268521,power,81735,0,10
3780.081706,9706285,power,87606,0,16
3781.308543,6925794,power,89599,0,18
3783.037828,5187988,power,85659,0,14
3783.25882,6565518,power,73894,0,2
3783.867063,7226732,power,75817,0,4
3784.489483,6747775,power,71855,0,0
3785.860559,3980001,power,87606,0,16
3786.714549,5828010,power,77791,0,6
3787.055821,5925497,power,79733,0,8
3787.595573,5781386,power,83662,0,12
3789.892977,6306966,power,81735,0,10
3791.31044,6883410,power,89599,0,18
3793.03672,5043878,power,85659,0,14
3793.25725,6171333,power,73894,0,2
3793.801559,6035699,power,75817,0,4
3794.491304,6251865,power,71855,0,0
3796.402597,6735060,power,87606,0,16
3796.716226,5878872,power,77791,0,6
3797.058469,5382961,power,79733,0,8
3797.596669,5904304,power,83662,0,12
3799.823381,6650289,power,81735,0,10
3801.308549,5747477,power,89599,0,18
3803.037639,5539788,power,85659,0,14
3803.258927,6400214,power,73894,0,2
3803.803329,6213718,power,75817,0,4
3804.488444,6374783,power,71855,0,0
3805.857196,5772908,power,87606,0,16
3806.715631,6518894,power,77791,0,6
3807.057487,5404155,power,79733,0,8
3807.595346,5251566,power,83662,0,12
3809.827271,6501939,power,81735,0,10
3811.308653,5878872,power,89599,0,18
3813.036772,6039937,power,85659,0,14
3813.375502,6654527,power,73894,0,2
3813.825322,6006028,power,75817,0,4
3814.490874,6340875,power,71855,0,0
3815.858505,5832249,power,87606,0,16
3816.716873,4988777,power,77791,0,6
3817.058086,5730523,power,79733,0,8
3817.593167,5501641,power,83662,0,12
3819.904455,6353590,power,81735,0,10
3821.31004,7158915,power,89599,0,18
3823.039771,7214016,power,85659,0,14
3823.380746,5853441,power,73894,0,2
3823.801801,6192526,power,75817,0,4
3824.48832,5997552,power,71855,0,0
3826.212912,7531908,power,87606,0,16
3826.71657,6752014,power,77791,0,6
3827.059507,5603366,power,79733,0,8
3827.592038,5556743,power,83662,0,12
3829.825908,7722643,power,81735,0,10
3831.310685,6201003,power,89599,0,18
3833.037689,6442600,power,85659,0,14
3833.257895,6408692,power,73894,0,2
3833.796006,5527072,power,75817,0,4
3834.491504,6849501,power,71855,0,0
3835.857829,5387200,power,87606,0,16
3836.716463,6078084,power,77791,0,6
3837.058132,6578234,power,79733,0,8
3837.593383,5183749,power,83662,0,12
3839.825388,6281535,power,81735,0,10
3841.307605,6480747,power,89599,0,18
3843.039411,6930034,power,85659,0,14
3843.794855,5997552,power,75817,0,4
3844.151877,6535848,power,73894,0,2
3844.491966,6501939,power,71855,0,0
3845.860275,5137125,power,87606,0,16
3846.715391,5594889,power,77791,0,6
3847.057289,6726583,power,79733,0,8
3847.593792,5675422,power,83662,0,12
3849.824108,6315443,power,81735,0,10
3851.307785,5844964,power,89599,0,18
3853.03619,5933973,power,85659,0,14
3853.817762,4950629,power,75817,0,4
3853.924125,7061428,power,73894,0,2
3854.490119,6518894,power,71855,0,0
3855.858201,6531610,power,87606,0,16
3856.702664,6985135,power,77791,0,6
3857.059387,6752014,power,79733,0,8
3857.595258,5077786,power,83662,0,12
3859.824876,5768670,power,81735,0,10
3861.448566,5857679,power,89599,0,18
3863.038095,6629096,power,85659,0,14
3863.482481,5828010,power,73894,0,2
3863.794278,5429586,power,75817,0,4
3864.487464,6811354,power,71855,0,0
3865.858471,6069607,power,87606,0,16
3866.990774,6980896,power,77791,0,6
3867.059064,6531609,power,79733,0,8
3867.594924,4916721,power,83662,0,12
3869.824631,5717808,power,81735,0,10
3871.307119,6082323,power,89599,0,18
3873.038586,6684198,power,85659,0,14
3873.316254,6315443,power,73894,0,2
3873.7851,5171034,power,75817,0,4
3874.490501,6239149,power,71855,0,0
3875.857757,6391737,power,87606,0,16
3876.71736,5510118,power,77791,0,6
3877.058021,6917318,power,79733,0,8
3877.595774,5938212,power,83662,0,12
3879.824606,6133185,power,81735,0,10
3881.306326,5488925,power,89599,0,18
3883.036987,6663004,power,85659,0,14
3883.258462,7214017,power,73894,0,2
3883.795518,6048415,power,75817,0,4
3884.490538,6209480,power,71855,0,0
3885.858006,6951226,power,87606,0,16
3886.717291,5832248,power,77791,0,6
3887.058158,6663004,power,79733,0,8
3887.594558,4492866,power,83662,0,12
3889.824374,5416870,power,81735,0,10
3891.624828,6722345,power,89599,0,18
3893.036522,5544027,power,85659,0,14
3893.258842,6976657,power,73894,0,2
3893.796544,5285475,power,75817,0,4
3894.491358,6523132,power,71855,0,0
3895.861312,6874933,power,87606,0,16
3896.716622,5052355,power,77791,0,6
3897.081704,6099277,power,79733,0,8
3897.593908,5764431,power,83662,0,12
3899.823251,6095039,power,81735,0,10
3901.310759,6955464,power,89599,0,18
3903.038375,5730523,power,85659,0,14
3903.259024,7171631,power,73894,0,2
3903.792921,5552503,power,75817,0,4
3904.492252,5713569,power,71855,0,0
3905.859367,6285773,power,87606,0,16
3906.715337,5955166,power,77791,0,6
3907.057067,6001791,power,79733,0,8
3907.595387,5306668,power,83662,0,12
3909.82382,5493164,power,81735,0,10
3911.307237,7218255,power,89599,0,18
3913.037547,6010267,power,85659,0,14
3913.324533,6845262,power,73894,0,2
3913.795957,5806817,power,75817,0,4
3914.489652,6569756,power,71855,0,0
3915.856588,6052653,power,87606,0,16
3916.715038,5853441,power,77791,0,6
3917.058774,5675422,power,79733,0,8
3917.593039,4916721,power,83662,0,12
3919.822388,5679660,power,81735,0,10
3921.396481,5645752,power,89599,0,18
3923.038175,5594890,power,85659,0,14
3923.46881,6459554,power,73894,0,2
3923.804091,6281535,power,75817,0,4
3924.486437,5395678,power,71855,0,0
3925.858765,5306668,power,87606,0,16
3926.712613,6010268,power,77791,0,6
3927.058412,5972120,power,79733,0,8
3927.593952,5603366,power,83662,0,12
3929.822905,6090800,power,81735,0,10
3931.322154,6175571,power,89599,0,18
3933.037409,5531311,power,85659,0,14
3933.259012,7387797,power,73894,0,2
3933.815729,6171333,power,75817,0,4
3935.221793,6103515,power,71855,0,0
3935.859927,5891588,power,87606,0,16
3936.715827,5501641,power,77791,0,6
3937.055807,5565220,power,79733,0,8
3937.594073,5382962,power,83662,0,12
3939.857289,4891290,power,81735,0,10
3941.307685,6370545,power,89599,0,18
3943.036289,5772908,power,85659,0,14
3943.258002,6459554,power,73894,0,2
3943.806728,6395975,power,75817,0,4
3944.487058,5103217,power,71855,0,0
3945.859912,5675422,power,87606,0,16
3946.726163,5577935,power,77791,0,6
3947.05795,6184048,power,79733,0,8
3947.59659,5743239,power,83662,0,12
3949.82297,5438063,power,81735,0,10
3951.309076,6493462,power,89599,0,18
3953.035277,5717808,power,85659,0,14
3953.260753,5399916,power,73894,0,2
3953.806335,6209480,power,75817,0,4
3954.491249,6353591,power,71855,0,0
3956.200883,5912780,power,87606,0,16
3956.716014,5891588,power,77791,0,6
3957.056714,5260043,power,79733,0,8
3957.59333,5433824,power,83662,0,12
3959.828895,5268520,power,81735,0,10
3961.306249,5989075,power,89599,0,18
3963.036719,5904303,power,85659,0,14
3963.485489,6489224,power,73894,0,2
3963.808059,6052653,power,75817,0,4
3965.543937,7667541,power,71855,0,0
3966.127379,5073548,power,87606,0,16
3966.715641,5785624,power,77791,0,6
3967.05568,5645752,power,79733,0,8
3967.595556,5560981,power,83662,0,12
3969.822052,5794102,power,81735,0,10
3971.335492,5929735,power,89599,0,18
3973.037206,6353590,power,85659,0,14
3973.257085,6014506,power,73894,0,2
3973.807055,6128947,power,75817,0,4
3974.491526,4467434,power,71855,0,0
3975.857974,6090800,power,87606,0,16
3976.715033,6217957,power,77791,0,6
3977.057249,6061130,power,79733,0,8
3977.594447,4484389,power,83662,0,12
3979.821904,5772908,power,81735,0,10
3981.308174,4772610,power,89599,0,18
3983.038044,5662707,power,85659,0,14
3983.25972,6527371,power,73894,0,2
3983.812659,5984836,power,75817,0,4
3984.491523,5997552,power,71855,0,0
3985.857427,6184048,power,87606,0,16
3986.714757,6251865,power,77791,0,6
3987.055345,5705092,power,79733,0,8
3987.599757,5111694,power,83662,0,12
3989.82061,5628798,power,81735,0,10
3991.307413,6980896,power,89599,0,18
3993.036736,6400214,power,85659,0,14
3993.258976,5929735,power,73894,0,2
3993.804341,6171332,power,75817,0,4
3994.489806,5755955,power,71855,0,0
3995.858237,5828009,power,87606,0,16
3996.71699,6184048,power,77791,0,6
3997.055302,4993015,power,79733,0,8
3997.598121,6222195,power,83662,0,12
3999.822118,6196764,power,81735,0,10
4001.309064,5836487,power,89599,0,18
4003.03717,5607605,power,85659,0,14
4003.258156,6328159,power,73894,0,2
4004.242499,7074145,power,75817,0,4
4004.490567,6175571,power,71855,0,0
4005.858844,5734762,power,87606,0,16
4006.715797,6374783,power,77791,0,6
4007.055093,5404154,power,79733,0,8
4007.59467,5883111,power,83662,0,12
4009.822467,5900065,power,81735,0,10
4011.307672,6650289,power,89599,0,18
4013.035486,6044176,power,85659,0,14
4013.255106,5722046,power,73894,0,2
4013.798729,5577935,power,75817,0,4
4014.489676,6124708,power,71855,0,0
4015.89206,5658468,power,87606,0,16
4016.715694,5853441,power,77791,0,6
4017.057428,5171035,power,79733,0,8
4017.594235,6336636,power,83662,0,12
4019.821868,6035699,power,81735,0,10
4021.309683,6434122,power,89599,0,18
4023.037092,6158617,power,85659,0,14
4023.256106,5688137,power,73894,0,2
4023.808143,6590949,power,75817,0,4
4024.49145,6285773,power,71855,0,0
4025.835358,5637274,power,87606,0,16
4026.716377,6213718,power,77791,0,6
4027.056619,6353590,power,79733,0,8
4027.596274,5476210,power,83662,0,12
4029.82241,6489223,power,81735,0,10
4031.311204,5959405,power,89599,0,18
4033.035451,5238850,power,85659,0,14
4033.256853,6391738,power,73894,0,2
4033.802815,5811055,power,75817,0,4
4034.493373,5878873,power,71855,0,0
4035.856803,6018745,power,87606,0,16
4036.716264,6366306,power,77791,0,6
4037.05819,5917019,power,79733,0,8
4037.593597,5972120,power,83662,0,12
4039.853722,6103516,power,81735,0,10
4041.308493,7841322,power,89599,0,18
4043.034896,5645752,power,85659,0,14
4043.806745,5891588,power,75817,0,4
4044.49091,5942450,power,71855,0,0
4044.705245,6836785,power,73894,0,2
4045.858789,6311205,power,87606,0,16
4046.713619,5209181,power,77791,0,6
4047.057129,5747477,power,79733,0,8
4047.595827,6294251,power,83662,0,12
4049.823927,5853441,power,81735,0,10
4051.309216,6425646,power,89599,0,18
4053.036198,5815294,power,85659,0,14
4053.256119,5323622,power,73894,0,2
4053.792651,5637275,power,75817,0,4
4054.49298,6048415,power,71855,0,0
4055.858186,5594889,power,87606,0,16
4056.715425,5344815,power,77791,0,6
4057.058816,5026924,power,79733,0,8
4057.617296,6417168,power,83662,0,12
4061.306716,7697212,power,81735,0,10
4061.308967,7379320,power,89599,0,18
4063.03569,5713569,power,85659,0,14
4063.288485,5645752,power,73894,0,2
4063.795959,5438063,power,75817,0,4
4064.489704,6234911,power,71855,0,0
4065.903338,5751716,power,87606,0,16
4066.715345,5955166,power,77791,0,6
4067.057558,6234910,power,79733,0,8
4067.610372,6374783,power,83662,0,12
4069.823817,5938212,power,81735,0,10
4071.310838,7112291,power,89599,0,18
4073.036115,5874634,power,85659,0,14
4073.271878,7434421,power,73894,0,2
4073.82306,5959405,power,75817,0,4
4074.492502,5743238,power,71855,0,0
4075.860645,6412930,power,87606,0,16
4076.715019,6006029,power,77791,0,6
4077.058297,5179511,power,79733,0,8
4077.593215,5298191,power,83662,0,12
4080.177689,7298787,power,81735,0,10
4081.312093,6506178,power,89599,0,18
4083.034704,5649991,power,85659,0,14
4083.257176,7341173,power,73894,0,2
4083.785447,5840725,power,75817,0,4
4084.488983,6671482,power,71855,0,0
4086.101436,6959703,power,87606,0,16
4086.713632,5378723,power,77791,0,6
4087.058438,5476210,power,79733,0,8
4087.594481,5162557,power,83662,0,12
4089.826088,6251865,power,81735,0,10
4091.309054,6133186,power,89599,0,18
4093.111995,5611843,power,85659,0,14
4093.257809,7582770,power,73894,0,2
4093.828221,7341173,power,75817,0,4
4094.491138,6184048,power,71855,0,0
4095.875652,6726583,power,87606,0,16
4096.716893,5717807,power,77791,0,6
4097.05734,5692376,power,79733,0,8
4097.594498,5688137,power,83662,0,12
4099.824407,6891886,power,81735,0,10
4101.473899,6959703,power,89599,0,18
4103.036513,5883111,power,85659,0,14
4103.265168,7383559,power,73894,0,2
4103.823337,6518894,power,75817,0,4
4104.490659,5802578,power,71855,0,0
4105.859135,5666945,power,87606,0,16
4106.714928,6010268,power,77791,0,6
4107.05565,5709331,power,79733,0,8
4107.599236,6167094,power,83662,0,12
4109.824257,6811354,power,81735,0,10
4111.312457,7146200,power,89599,0,18
4113.037329,6573995,power,85659,0,14
4113.256976,6802876,power,73894,0,2
4113.806425,5467733,power,75817,0,4
4114.493544,7209778,power,71855,0,0
4115.885801,6251865,power,87606,0,16
4116.952604,5743238,power,77791,0,6
4117.056361,5785624,power,79733,0,8
4117.593869,6349352,power,83662,0,12
4119.824074,6764730,power,81735,0,10
4121.31418,6391737,power,89599,0,18
4123.038831,6357829,power,85659,0,14
4123.259637,6031461,power,73894,0,2
4123.8242,5878872,power,75817,0,4
4124.48949,6480747,power,71855,0,0
4125.859153,5925496,power,87606,0,16
4126.71663,5755955,power,77791,0,6
4127.08567,6247626,power,79733,0,8
4127.600664,6226434,power,83662,0,12
4129.851218,6311205,power,81735,0,10
4131.411777,6256103,power,89599,0,18
4133.035994,6624857,power,85659,0,14
4133.256138,7197062,power,73894,0,2
4133.823338,6311205,power,75817,0,4
4134.491444,6735060,power,71855,0,0
4135.860308,5904304,power,87606,0,16
4136.715585,6718105,power,77791,0,6
4137.058106,6179810,power,79733,0,8
4137.596143,5878872,power,83662,0,12
4139.823418,5980597,power,81735,0,10
4141.312665,6315444,power,89599,0,18
4143.040012,6188287,power,85659,0,14
4143.259555,6760491,power,73894,0,2
4143.824858,6256103,power,75817,0,4
4144.490967,6459554,power,71855,0,0
4145.886462,6268819,power,87606,0,16
4146.744418,6073846,power,77791,0,6
4147.055618,5276998,power,79733,0,8
4147.595739,5972120,power,83662,0,12
4149.82236,5683899,power,81735,0,10
4151.310934,6340874,power,89599,0,18
4153.037972,6417169,power,85659,0,14
4153.256042,6298489,power,73894,0,2
4153.837339,5471972,power,75817,0,4
4154.491805,7023282,power,71855,0,0
4155.857974,6056891,power,87606,0,16
4156.718176,6849501,power,77791,0,6
4157.056651,5522834,power,79733,0,8
4157.594218,5794102,power,83662,0,12
4159.827771,5955167,power,81735,0,10
4161.309952,6213718,power,89599,0,18
4163.03803,6595187,power,85659,0,14
4163.424391,5645752,power,73894,0,2
4163.799582,6116231,power,75817,0,4
4165.894937,6243388,power,87606,0,16
4165.993401,7370842,power,71855,0,0
4166.715057,6417169,power,77791,0,6
4167.059542,5624559,power,79733,0,8
4167.591429,4713270,power,83662,0,12
4169.986587,5811055,power,81735,0,10
4173.035233,5094740,power,85659,0,14
4173.258163,6379022,power,73894,0,2
4173.830538,5412631,power,75817,0,4
4174.453121,8091397,power,89599,0,18
4174.492138,5739000,power,71855,0,0
4176.583649,7052952,power,87606,0,16
4176.716495,5764431,power,77791,0,6
4177.05859,5459255,power,79733,0,8
4177.596085,5828010,power,83662,0,12
4179.823423,6650289,power,81735,0,10
4181.308181,4467434,power,89599,0,18
4183.034889,5645752,power,85659,0,14
4183.266909,6841023,power,73894,0,2
4183.823378,5344815,power,75817,0,4
4184.490527,6527371,power,71855,0,0
4185.86291,5819532,power,87606,0,16
4186.778942,5645752,power,77791,0,6
4187.0561,5505880,power,79733,0,8
4187.596036,5823771,power,83662,0,12
4189.825029,5671183,power,81735,0,10
4191.766914,6853740,power,89599,0,18
4193.036958,5552504,power,85659,0,14
4193.259129,6535848,power,73894,0,2
4194.058791,6696913,power,75817,0,4
4195.212571,6073846,power,71855,0,0
4195.860591,5713569,power,87606,0,16
4196.743261,6417168,power,77791,0,6
4197.057441,5755954,power,79733,0,8
4197.597817,5798340,power,83662,0,12
4199.825535,5493164,power,81735,0,10
4201.308594,7091098,power,89599,0,18
4203.037372,6251865,power,85659,0,14
4203.258455,6387499,power,73894,0,2
4203.802268,4327562,power,75817,0,4
4204.492005,6629096,power,71855,0,0
4205.863272,6976657,power,87606,0,16
4206.717888,6065369,power,77791,0,6
4207.055515,5582174,power,79733,0,8
4207.613541,6044176,power,83662,0,12
4209.822152,5183750,power,81735,0,10
4211.979436,8019341,power,89599,0,18
4213.036942,5806817,power,85659,0,14
4213.256936,6294251,power,73894,0,2
4213.830176,5582174,power,75817,0,4
4215.015747,7531908,power,71855,0,0
4215.859292,6018745,power,87606,0,16
4216.945444,6124708,power,77791,0,6
4217.059306,6022983,power,79733,0,8
4217.594264,7141961,power,83662,0,12
4219.834125,6658766,power,81735,0,10
4223.03785,5103217,power,85659,0,14
4223.2583,5989074,power,73894,0,2
4223.314376,8218554,power,89599,0,18
4223.822751,5823771,power,75817,0,4
4224.496994,6989373,power,71855,0,0
4225.861326,6874932,power,87606,0,16
4226.716923,4870097,power,77791,0,6
4227.057398,5895827,power,79733,0,8
4227.594766,6078084,power,83662,0,12
4229.824115,5993313,power,81735,0,10
4231.308953,4980299,power,89599,0,18
4233.03764,6018745,power,85659,0,14
4233.25755,6429884,power,73894,0,2
4233.805734,5633036,power,75817,0,4
4234.491062,7281833,power,71855,0,0
4235.951891,6663005,power,87606,0,16
4236.718122,4628500,power,77791,0,6
4237.061564,6111993,power,79733,0,8
4237.600597,5616082,power,83662,0,12
4239.825979,6527371,power,81735,0,10
4241.339054,6404453,power,89599,0,18
4243.036614,6506178,power,85659,0,14
4243.263589,6705391,power,73894,0,2
4243.830341,6082323,power,75817,0,4
4244.488542,6557041,power,71855,0,0
4245.858173,5683899,power,87606,0,16
4246.729585,6090800,power,77791,0,6
4247.088748,7057189,power,79733,0,8
4247.597678,5815294,power,83662,0,12
4249.822558,6425646,power,81735,0,10
4251.306547,5637275,power,89599,0,18
4253.036466,5836487,power,85659,0,14
4253.257957,6514655,power,73894,0,2
4253.824775,6260342,power,75817,0,4
4254.491285,6675720,power,71855,0,0
4256.561793,6582472,power,87606,0,16
4256.716694,6128947,power,77791,0,6
4257.058114,6065369,power,79733,0,8
4257.593684,6726583,power,83662,0,12
4259.885758,5895826,power,81735,0,10
4261.308138,6285773,power,89599,0,18
4263.037298,5849202,power,85659,0,14
4263.258654,6234910,power,73894,0,2
4263.805786,6082323,power,75817,0,4
4264.494814,5493164,power,71855,0,0
4265.860691,5844964,power,87606,0,16
4266.837464,5476209,power,77791,0,6
4267.058302,5836487,power,79733,0,8
4267.596313,6095039,power,83662,0,12
4269.826476,5747478,power,81735,0,10
4271.343108,8443197,power,89599,0,18
4273.035063,5675422,power,85659,0,14
4273.25822,5938213,power,73894,0,2
4273.831223,6281535,power,75817,0,4
4274.549128,7976956,power,71855,0,0
4275.861272,6760491,power,87606,0,16
4276.717032,5866157,power,77791,0,6
4277.06287,6616380,power,79733,0,8
4277.59349,6290011,power,83662,0,12
4279.825399,6298489,power,81735,0,10
4281.306037,5378723,power,89599,0,18
4283.043524,5476210,power,85659,0,14
4283.257874,6281534,power,73894,0,2
4283.825902,6832547,power,75817,0,4
4284.489124,6128947,power,71855,0,0
4285.860111,7002089,power,87606,0,16
4286.716854,5828010,power,77791,0,6
4287.059665,5870396,power,79733,0,8
4287.5951,5798340,power,83662,0,12
4289.829792,6260342,power,81735,0,10
4291.310728,6095038,power,89599,0,18
4293.037136,6989373,power,85659,0,14
4293.264108,6451077,power,73894,0,2
4293.827361,6951226,power,75817,0,4
4294.48745,5137126,power,71855,0,0
4295.857878,6735060,power,87606,0,16
4296.719727,6349351,power,77791,0,6
4297.06001,6124708,power,79733,0,8
4297.594166,5577935,power,83662,0,12
4299.825167,6603665,power,81735,0,10
4301.309465,7243686,power,89599,0,18
4303.03754,6124708,power,85659,0,14
4303.259343,6599427,power,73894,0,2
